date,stock_deviation,all_complaints,noise_complaints,homeless_complaints,tmin,tmax,tavg,prcp
2015-06-11,-51.050914578223455,6995,851,47,21.1,31.866666666666664,25.25,False
2015-06-12,-30.839016632294715,6989,1024,31,22.066666666666666,30.53333333333333,26.3,False
2015-06-15,100.62642013786444,7939,635,31,17.966666666666665,27.566666666666666,21.75,True
2015-06-16,54.244292740072524,7816,650,28,18.33333333333333,26.100000000000005,20.200000000000006,True
2015-06-17,-70.09345197880157,7279,825,33,18.9,27.03333333333333,23.4,False
2015-06-18,-69.92101079458234,6712,924,39,18.133333333333336,21.7,19.35,False
2015-06-19,53.66200667538169,6727,1164,40,19.6,30.566666666666666,23.2,False
2015-06-22,36.8717393770703,7620,904,29,22.2,31.33333333333333,27.05,False
2015-06-23,-23.4972341804887,7552,718,34,23.5,32.4,27.6,True
2015-06-24,64.85177853994354,8018,946,40,20.4,29.066666666666666,25.5,False
2015-06-25,-83.56030150736659,7400,975,34,19.433333333333334,28.5,24.6,False
2015-06-26,-3.8090272376343814,6692,1269,52,20.766666666666673,27.03333333333333,23.6,False
2015-06-29,-98.5593153412574,8164,1102,45,17.599999999999994,25.366666666666664,21.950000000000006,False
2015-06-30,-54.73394756691754,7277,955,45,19.433333333333334,27.6,23.5,True
2015-07-01,-129.84391556770038,7615,995,31,21.133333333333336,28.866666666666664,24.55,True
2015-07-02,22.48770650446068,6310,1017,24,20.766666666666673,26.866666666666664,24.55,True
2015-07-06,-120.38840363208942,6901,817,41,21.5,28.3,24.55,False
2015-07-07,-78.39928645059672,7049,650,64,23.7,30.366666666666664,26.0,True
2015-07-08,-0.3161739157071679,7082,700,44,24.23333333333333,31.5,27.1,True
2015-07-09,60.476794777375964,6539,659,49,20.733333333333334,25.73333333333333,23.5,True
2015-07-10,-107.20099681168837,6213,1056,52,22.4,29.266666666666666,24.75,False
2015-07-13,-2.8325443750461545,7391,801,54,22.766666666666666,29.8,26.0,False
2015-07-14,0.6075950791559991,7111,698,30,22.43333333333333,27.23333333333333,24.45,True
2015-07-15,-39.58960152455757,7337,749,41,22.4,27.4,24.6,True
2015-07-16,168.29806295959838,7027,1038,31,18.166666666666668,26.5,22.55,False
2015-07-17,142.31765742232892,6215,1191,48,19.6,26.866666666666664,22.75,False
2015-07-20,-148.55991492089746,8122,583,61,27.4,34.800000000000004,30.7,False
2015-07-21,1.9522947191876483,7527,594,63,23.866666666666664,32.23333333333333,29.45,False
2015-07-22,-185.34927508608712,6946,802,63,21.5,30.366666666666664,25.85,False
2015-07-23,-79.03693056505996,7024,942,65,20.933333333333334,30.16666666666667,25.55,False
2015-07-24,-99.67386692812602,6126,1096,44,20.933333333333334,30.2,25.7,False
2015-07-27,-86.29035286339331,7311,930,46,23.33333333333333,30.0,26.200000000000006,True
2015-07-28,32.12239898824396,6688,660,51,23.7,33.7,27.3,False
2015-07-29,76.33362108322217,7115,665,41,24.83333333333333,35.2,29.55,False
2015-07-30,-114.6560115333284,6968,616,39,24.23333333333333,30.2,27.0,True
2015-07-31,1.8851220857097812,6619,956,30,22.766666666666666,32.800000000000004,27.35,False
2015-08-03,23.561897178675512,6962,705,62,23.33333333333333,32.4,27.15,False
2015-08-04,0.4394860548345605,7212,764,45,20.933333333333334,32.6,27.75,True
2015-08-05,-39.94620922842387,7228,774,41,22.03333333333333,31.5,27.35,False
2015-08-06,42.56802245939525,6688,860,46,20.366666666666667,28.7,24.950000000000006,False
2015-08-07,-230.04290932909225,6408,1088,43,20.6,28.9,24.55,False
2015-08-10,-29.829299605735518,7030,824,43,20.733333333333334,27.766666666666666,23.65,False
2015-08-11,-55.48294570673943,6262,587,49,21.866666666666664,27.4,24.1,True
2015-08-12,24.980495504788227,6558,772,46,22.23333333333333,29.96666666666667,25.7,False
2015-08-13,-34.99001694464005,6472,901,58,20.2,29.066666666666666,24.700000000000006,False
2015-08-14,-21.362257670054987,6064,1195,61,20.0,30.73333333333333,25.5,False
2015-08-17,24.99966407879606,6574,661,51,25.0,33.9,28.1,False
2015-08-18,-66.81281605345453,7164,719,41,23.899999999999995,31.3,27.65,True
2015-08-19,8.99551413339509,7023,666,47,24.6,30.4,26.75,False
2015-08-20,19.67796922038292,6322,792,55,25.0,30.4,27.15,True
2015-08-21,-11.202972064088952,6178,1011,52,22.066666666666666,30.4,26.05,True
2015-08-24,57.21900769993226,6560,755,55,22.43333333333333,29.83333333333333,25.450000000000006,False
2015-08-25,39.50297454265387,6728,804,64,23.53333333333333,30.9,26.65,True
2015-08-26,-7.762608708162133,6340,836,73,20.0,28.866666666666664,25.0,False
2015-08-27,236.70847593454778,6354,961,40,19.8,27.6,23.8,False
2015-08-28,-61.132178555325254,6015,1299,50,17.966666666666665,27.96666666666667,22.9,False
2015-08-31,-16.167287044608198,6810,706,51,24.43333333333333,32.96666666666666,27.65,False
2015-09-01,-12.861738481062048,7782,680,59,23.866666666666664,31.3,27.700000000000006,False
2015-09-02,17.135222339273923,6611,750,48,22.96666666666667,31.3,26.1,False
2015-09-03,21.443574150697263,6176,663,63,23.5,33.9,27.6,False
2015-09-04,11.438498744442539,6201,1051,52,21.466666666666672,29.23333333333333,26.3,False
2015-09-08,50.1423624046688,7092,598,74,23.866666666666664,34.63333333333333,27.55,False
2015-09-09,-34.1071181654238,6845,558,57,24.23333333333333,31.5,26.75,True
2015-09-10,-385.72844352051203,6669,483,48,21.3,26.100000000000005,24.15,True
2015-09-11,-67.05763113899411,6664,1024,60,18.9,27.4,22.55,True
2015-09-14,-0.1478946773588632,6657,875,52,15.2,24.83333333333333,19.5,False
2015-09-15,7.929160765755569,6515,921,59,17.233333333333334,28.16666666666667,22.55,False
2015-09-16,58.1373399639516,6749,904,56,18.533333333333328,30.2,24.05,False
2015-09-17,-8.140992603142422,6753,859,56,19.633333333333336,30.399999999999995,24.5,False
2015-09-18,-17.086387844214187,6474,1138,60,19.8,29.43333333333333,24.0,False
2015-09-21,-14.325497949445207,7102,873,48,15.0,22.6,18.65,False
2015-09-22,-20.786084472777702,6587,939,51,16.666666666666668,22.23333333333333,19.200000000000006,False
2015-09-23,-61.754205338995355,6528,1123,44,14.8,26.5,19.8,False
2015-09-24,23.962880918844125,6309,1133,55,15.933333333333332,27.766666666666666,20.85,False
2015-09-25,-74.97775032733284,5994,1333,42,17.400000000000002,23.7,20.25,False
2015-09-28,0.4640604906297767,6598,893,60,17.566666666666666,25.933333333333334,20.05,True
2015-09-29,-32.53566362012498,6210,728,65,21.5,27.766666666666666,23.25,True
2015-09-30,32.561199632365515,6932,664,53,15.2,25.76666666666667,22.95,True
2015-10-01,46.97354470934863,6206,754,45,12.933333333333332,17.233333333333334,15.35,True
2015-10-02,32.38530068351076,6864,720,31,9.433333333333334,13.9,12.15,True
2015-10-05,14.800238588049526,7113,793,25,11.3,19.03333333333333,14.3,False
2015-10-06,-36.207886216787635,6462,884,38,11.5,22.96666666666667,16.6,False
2015-10-07,13.909944831642633,6918,883,35,14.433333333333332,22.43333333333333,17.9,False
2015-10-08,-24.31533984426301,6576,929,51,14.466666666666667,21.1,17.75,False
2015-10-09,-7.512229898349119,6017,970,29,16.3,24.83333333333333,19.1,True
2015-10-12,-0.6653363694265408,4919,1031,27,12.766666666666666,23.866666666666664,17.450000000000006,False
2015-10-13,31.90113301830172,7265,860,45,16.133333333333333,22.766666666666666,18.9,True
2015-10-14,24.216910967532613,6349,887,34,14.233333333333334,20.566666666666666,18.1,False
2015-10-15,-56.107365322496086,6524,749,28,10.933333333333332,17.966666666666672,14.95,False
2015-10-16,12.902299144502079,6757,1127,40,12.233333333333334,18.166666666666668,15.35,False
2015-10-19,-25.028751538057012,9752,712,34,2.2333333333333334,11.5,6.35,False
2015-10-20,14.44941003659585,7427,793,38,9.233333333333334,21.3,13.25,False
2015-10-21,-64.20075747459089,6785,956,49,12.966666666666667,23.5,17.4,False
2015-10-22,-45.2062617816348,6304,1005,46,13.333333333333336,23.133333333333336,17.25,False
2015-10-23,7.592332885371888,6391,1029,36,7.2333333333333325,18.5,15.6,False
2015-10-26,12.861860792420313,7455,762,32,7.966666666666666,15.0,11.6,False
2015-10-27,-24.89235141086863,7334,748,44,6.866666666666667,15.0,10.85,False
2015-10-28,-32.51630253893916,6707,611,49,11.133333333333333,20.566666666666666,13.95,True
2015-10-29,-10.540795714309752,6515,784,45,14.433333333333332,23.133333333333336,19.5,True
2015-10-30,0.11394740140735847,6412,1010,24,8.700000000000001,16.3,14.0,False
2015-11-02,35.19399890912121,6610,769,41,12.033333333333333,17.566666666666666,15.3,False
2015-11-03,-3.8294417735831994,5937,910,39,8.9,22.03333333333333,14.95,False
2015-11-04,3.5897309656472767,6395,819,47,12.033333333333333,20.933333333333334,15.9,False
2015-11-05,-12.552507273834069,6408,869,44,12.966666666666667,21.33333333333333,16.05,True
2015-11-06,-0.2061955565820881,6403,1290,47,17.966666666666672,23.7,19.35,False
2015-11-09,-4.9357629282449125,7544,764,45,5.933333333333333,15.2,10.8,False
2015-11-10,-7.714850728164152,6200,660,49,11.133333333333333,14.633333333333333,13.5,True
2015-11-11,-25.311290856496267,4646,769,28,9.8,14.433333333333332,12.0,True
2015-11-12,-35.21456989606861,5542,761,35,10.766666666666666,15.766666666666667,13.15,True
2015-11-13,-29.77235604981365,9933,894,43,8.533333333333333,15.166666666666664,13.85,False
2015-11-16,-2.439565097455329,6970,826,34,9.466666666666667,20.0,14.05,False
2015-11-17,4.256967091134811,7560,800,32,4.6000000000000005,11.5,9.65,False
2015-11-18,-24.967790277808604,7262,815,53,7.033333333333334,15.0,10.2,False
2015-11-19,0.3127154279085289,6374,733,30,13.7,17.599999999999994,15.4,True
2015-11-20,-0.8407498098328006,6870,906,31,7.7666666666666675,17.599999999999994,15.05,False
2015-11-23,-31.377955102407103,8541,599,38,1.5,7.066666666666666,5.6,False
2015-11-24,20.786422651009392,7808,689,30,0.033333333333333326,8.333333333333334,3.95,False
2015-11-25,-0.22306894861606,6182,789,35,2.2,10.0,6.25,False
2015-11-27,-0.15512432078867278,4541,1123,21,8.533333333333333,17.766666666666666,12.65,False
2015-11-30,7.563038764618341,7860,644,35,0.9333333333333336,8.700000000000001,4.75,False
2015-12-01,-3.9483909627736007,6830,594,23,7.2333333333333325,11.333333333333336,8.600000000000001,True
2015-12-02,-28.44789746641607,6590,732,34,7.7666666666666675,13.9,9.4,True
2015-12-03,-0.44435781670608776,7008,745,36,7.033333333333334,13.133333333333335,10.95,False
2015-12-04,-52.94254354035854,6792,914,30,5.7666666666666675,11.133333333333333,8.4,False
2015-12-07,-36.36795805215104,7195,785,42,5.366666666666667,12.6,8.75,False
2015-12-08,-44.77901660122223,6646,742,35,4.8,9.8,7.6,False
2015-12-09,-59.31034624374218,6492,787,37,3.1333333333333333,12.800000000000002,7.25,False
2015-12-10,-54.99360232607296,6071,768,45,10.2,15.566666666666668,12.55,False
2015-12-11,-14.704420133278518,5892,1029,46,9.066666666666666,15.533333333333333,11.7,False
2015-12-14,-23.720514802657128,6422,705,39,11.333333333333336,17.766666666666673,12.5,True
2015-12-15,-49.94993265404385,6419,700,46,11.5,18.533333333333328,15.8,True
2015-12-16,26.36539256795453,6320,788,33,7.399999999999999,11.5,10.3,True
2015-12-17,-9.655454596594724,5830,745,40,10.0,15.0,12.05,True
2015-12-18,-18.486891541827898,5968,866,59,3.7,14.066666666666668,10.75,True
2015-12-21,-34.31095918126493,6557,632,79,3.8666666666666667,13.333333333333336,7.65,False
2015-12-22,16.519901185350367,5414,701,78,11.866666666666667,16.333333333333332,13.15,True
2015-12-23,76.50880595671026,5323,709,106,10.0,17.400000000000002,12.35,True
2015-12-24,135.51672877216106,4569,1105,61,15.366666666666667,21.66666666666667,17.1,True
2015-12-28,116.55566500023464,6657,740,54,1.5,8.533333333333333,7.3,True
2015-12-29,-221.084933010483,6696,699,58,1.1,8.700000000000001,5.05,True
2015-12-30,-44.55394724038353,6331,833,96,4.233333333333333,9.466666666666667,5.9,True
2015-12-31,40.73057332348071,4739,911,66,5.933333333333333,10.0,8.8,True
2016-01-04,-20.542465853804515,8986,619,102,-9.500000000000002,2.9333333333333336,0.95,False
2016-01-05,-24.12520390057148,12035,575,90,-11.033333333333333,-1.4,-7.050000000000002,False
2016-01-06,-19.550350033023392,8429,629,104,-4.333333333333333,5.166666666666667,-0.6499999999999999,False
2016-01-07,-49.295227366642045,7151,643,114,-1.0666666666666669,8.166666666666666,3.3,False
2016-01-08,-49.80443206194553,6521,709,79,0.20000000000000004,8.333333333333334,4.449999999999998,False
2016-01-11,-32.438500232199715,7912,627,51,-2.833333333333333,5.0,3.1500000000000004,False
2016-01-12,-17.132018543401728,7548,567,101,-4.166666666666667,7.033333333333334,0.45,False
2016-01-13,-19.07726553142476,8583,545,85,-4.7,-0.6666666666666666,-1.45,False
2016-01-14,7.479894511475834,7741,635,111,-4.7,3.7,-1.65,False
2016-01-15,-3.5233203492973075,6075,779,85,0.5666666666666668,10.766666666666666,4.6,True
2016-01-19,-0.28204541408609884,10376,591,45,-8.066666666666666,-1.2,-5.15,False
2016-01-20,-42.91368260129599,7781,627,65,-1.9333333333333336,3.5,0.15000000000000002,False
2016-01-21,46.55568600741691,7451,612,66,-2.8666666666666667,3.1333333333333333,0.35,False
2016-01-22,140.85425096643846,9085,796,60,-5.833333333333332,-1.0,-2.6,True
2016-01-25,-93.7939805586899,8127,560,21,-3.233333333333333,3.7,0.20000000000000007,False
2016-01-26,0.3666334790673318,8444,625,14,2.2333333333333334,8.5,4.15,False
2016-01-27,2.0881854538265543,8093,724,23,0.5666666666666668,8.133333333333335,6.4,True
2016-01-28,-24.742507139836558,6609,588,17,-1.8,5.966666666666666,2.35,False
2016-01-29,-38.096992040171976,6353,841,25,-0.5,5.4,3.75,False
2016-02-01,7.702604195822402,6285,664,46,5.733333333333333,15.2,9.6,True
2016-02-02,-24.224628488391037,6551,698,49,2.9333333333333336,10.733333333333334,7.2,False
2016-02-03,11.115259705516737,6400,663,33,5.033333333333333,14.066666666666668,8.5,True
2016-02-04,9.428981061729305,6727,718,48,6.5,14.066666666666668,11.9,True
2016-02-05,-20.832688940688232,6145,754,26,-0.16666666666666666,6.5,3.95,True
2016-02-08,-42.83543315341871,6401,709,23,-2.1,4.266666666666667,2.3,True
2016-02-09,-24.632993504942366,6831,587,46,-2.8666666666666667,2.4,-0.95,False
2016-02-10,-2.0835094127078837,6896,631,25,-0.16666666666666666,4.233333333333333,1.75,True
2016-02-11,-3.4395351651302803,7276,501,49,-6.966666666666666,-0.16666666666666666,-2.2,True
2016-02-12,24.341102712182817,8810,866,64,-8.566666666666666,-2.8666666666666667,-5.75,False
2016-02-16,24.592434109647,9208,680,29,2.433333333333333,12.766666666666666,7.8,True
2016-02-17,-34.98449616980798,7543,806,36,2.0333333333333337,4.633333333333334,4.4,False
2016-02-18,-46.76837174142946,7206,786,36,-2.5000000000000004,2.6,1.25,False
2016-02-19,-26.001337569659313,6966,850,35,-4.133333333333333,4.433333333333334,-1.1,False
2016-02-22,22.326459923052425,7178,738,78,2.766666666666666,10.933333333333332,7.5,False
2016-02-23,8.757034529427584,6925,591,41,2.0333333333333337,5.166666666666667,3.95,True
2016-02-24,23.536576464151782,7489,601,23,2.566666666666667,15.366666666666667,5.5,True
2016-02-25,-4.407057132676981,7739,688,34,3.333333333333333,15.733333333333334,10.85,True
2016-02-26,4.890916390256791,7305,768,27,-1.9666666666666668,4.233333333333333,2.85,False
2016-02-29,2.9642674233737125,6845,655,77,6.5,16.3,9.8,True
2016-03-01,23.44698022438968,6768,623,84,4.433333333333334,11.5,7.949999999999998,False
2016-03-02,-3.903444075136463,6871,670,98,-1.2,12.6,8.149999999999999,True
2016-03-03,86.65980047585833,7105,668,74,-2.8666666666666667,2.6,-0.25,False
2016-03-04,-74.9994865964029,6194,715,78,-1.0,4.466666666666667,0.8,True
2016-03-07,8.839036522242168,6769,759,87,2.2333333333333334,14.466666666666667,6.3,False
2016-03-08,-74.43221338223623,7092,795,130,6.2666666666666675,17.766666666666673,11.35,False
2016-03-09,-19.352937361256465,6854,1018,158,5.566666666666666,21.866666666666664,11.0,False
2016-03-10,-7.476318752171438,6919,1209,203,15.199999999999998,24.26666666666667,17.950000000000006,False
2016-03-11,-60.42530191478136,7025,1157,160,9.433333333333334,19.633333333333333,16.25,True
2016-03-14,35.037038003502396,7104,669,65,5.166666666666667,10.766666666666666,8.85,True
2016-03-15,-37.80326334523261,7135,738,125,6.866666666666667,13.9,9.1,False
2016-03-16,31.40310261176927,6797,885,188,7.233333333333333,17.0,11.0,True
2016-03-17,8.52122149097255,7198,878,142,7.033333333333334,17.400000000000002,10.95,True
2016-03-18,-27.787028812131037,6624,927,143,6.133333333333333,14.633333333333335,11.5,False
2016-03-21,-0.5069787813965263,6500,655,118,0.4,10.2,4.2,True
2016-03-22,14.841322977809966,6911,787,132,2.2333333333333334,12.766666666666666,6.35,False
2016-03-23,-27.613099986448283,6938,1035,150,8.5,21.866666666666664,13.5,False
2016-03-24,6.209089516661493,6526,951,127,6.866666666666667,12.6,9.85,False
2016-03-28,5.9241187312704255,6004,639,71,5.933333333333333,17.233333333333334,8.85,True
2016-03-29,-9.133464261683343,7730,685,120,4.8,12.066666666666668,10.1,False
2016-03-30,1.6796613735760957,7322,806,137,2.9666666666666663,11.466666666666667,6.9,False
2016-03-31,4.762894742216076,6748,865,129,8.866666666666667,20.733333333333334,12.7,False
2016-04-01,-6.1515025172253095,6454,1304,132,13.5,23.7,15.1,True
2016-04-04,-6.708319911498506,6987,641,87,-0.8666666666666667,7.933333333333334,4.85,True
2016-04-05,-19.984748677066197,7567,727,114,-3.0333333333333337,6.099999999999999,0.8,False
2016-04-06,-14.655790804259992,6908,794,149,-1.2333333333333334,8.9,3.4,False
2016-04-07,-0.5462523689967043,6329,799,134,8.700000000000001,15.0,10.8,True
2016-04-08,13.386959985763495,6640,963,120,4.433333333333334,10.2,9.25,True
2016-04-11,14.51489512005594,6719,752,140,6.5,15.733333333333334,9.5,True
2016-04-12,-2.085701097137701,6577,774,129,7.033333333333334,15.0,11.5,True
2016-04-13,19.259203837821985,6553,899,138,4.266666666666667,13.7,8.6,False
2016-04-14,-13.246222175237449,6596,993,171,5.166666666666667,15.566666666666665,9.1,False
2016-04-15,-5.428442140972322,6580,1121,166,5.2,16.633333333333333,9.75,False
2016-04-18,-0.9567119783170028,6811,1100,159,9.066666666666666,26.7,16.15,False
2016-04-19,32.218355854703695,6876,1128,149,12.4,21.86666666666667,17.85,False
2016-04-20,8.60164885508209,6525,916,163,9.633333333333333,19.8,14.65,False
2016-04-21,-8.514596290244185,6130,973,181,9.233333333333333,20.566666666666666,13.55,False
2016-04-22,18.028178182632306,6804,1613,194,14.833333333333336,24.46666666666667,18.5,True
2016-04-25,-0.3793436299152973,6636,1124,157,9.633333333333336,19.1,13.2,False
2016-04-26,5.70959442131641,6299,1026,134,8.3,15.933333333333332,13.0,True
2016-04-27,41.47329172713961,6320,993,150,7.966666666666668,14.833333333333336,10.2,False
2016-04-28,75.32265864108773,6395,1034,163,8.700000000000001,15.0,11.4,False
2016-04-29,-21.840278805618826,6475,1133,136,7.933333333333334,14.433333333333332,10.85,True
2016-05-02,-14.219221117671509,6941,814,53,7.399999999999999,15.199999999999998,9.9,True
2016-05-03,-45.470440409972866,7329,1288,116,10.4,12.766666666666666,12.15,True
2016-05-04,-4.104947451247939,6792,932,125,9.233333333333334,11.666666666666664,10.5,True
2016-05-05,-39.11232928654101,6913,999,138,8.133333333333335,14.066666666666668,10.7,False
2016-05-06,25.04360003918777,6738,997,110,9.066666666666668,12.233333333333334,10.75,True
2016-05-09,-29.79516968848048,7610,996,177,10.533333333333333,22.766666666666666,16.6,False
2016-05-10,18.41643823123411,6801,991,179,9.833333333333334,17.2,14.6,False
2016-05-11,-4.3683230443919,7136,1301,172,10.2,23.133333333333336,16.25,False
2016-05-12,-27.97613407819256,6989,1243,196,12.4,25.399999999999995,17.95,False
2016-05-13,2.7157128550323364,6358,1160,191,13.133333333333333,18.666666666666668,15.25,True
2016-05-16,-15.299005356295426,7152,839,131,6.5,19.633333333333333,11.65,False
2016-05-17,18.019654007756568,6722,919,186,12.033333333333333,18.533333333333328,15.9,False
2016-05-18,-9.85942638461637,6722,899,190,11.666666666666664,19.83333333333333,14.65,True
2016-05-19,12.374094331395328,6757,1251,203,12.4,20.766666666666666,15.1,False
2016-05-20,-8.568860715562266,7237,1751,164,11.666666666666664,24.633333333333336,17.15,False
2016-05-23,3.540160036911743,7321,1153,208,12.566666666666668,23.9,17.3,True
2016-05-24,-12.879384740841374,6975,1055,177,15.2,24.066666666666666,18.5,True
2016-05-25,11.250391218793085,7468,1493,242,15.2,31.3,22.65,False
2016-05-26,-10.488166684566409,7375,1323,220,19.666666666666668,31.46666666666667,25.6,False
2016-05-27,-3.3475430144635534,6674,1427,204,19.8,28.9,22.75,False
2016-05-31,-5.93847749180128,8280,955,167,20.4,28.133333333333336,23.0,False
2016-06-01,0.360231217159992,7580,1039,148,18.33333333333333,28.66666666666667,23.6,False
2016-06-02,-0.8617122036430942,7231,949,146,16.5,23.700000000000006,19.6,False
2016-06-03,-5.9454629059786726,6684,1237,155,17.2,20.9,18.65,True
2016-06-06,20.852833551275864,7946,967,214,19.233333333333327,29.26666666666667,23.35,False
2016-06-07,-12.371474203264654,7480,896,246,18.53333333333333,29.633333333333336,25.0,True
2016-06-08,-23.44465049782207,6833,798,218,12.033333333333333,20.53333333333333,18.3,True
2016-06-09,3.170282233468697,7062,1111,165,12.766666666666666,22.766666666666666,17.6,False
2016-06-10,-14.793597231805789,7120,1587,180,14.633333333333333,25.566666666666666,20.05,False
2016-06-13,-7.416782613175826,7319,921,209,14.433333333333332,23.866666666666664,19.2,False
2016-06-14,-23.474434951647734,7792,1390,232,15.2,27.03333333333333,20.75,False
2016-06-15,-14.786991915135104,7737,1120,246,17.433333333333334,29.43333333333333,23.5,False
2016-06-16,3.73934339300564,6996,970,175,18.5,23.5,21.7,True
2016-06-17,0.9197406556985186,7015,1397,219,17.03333333333333,25.766666666666666,21.35,False
2016-06-20,-4.460979324873193,7823,1089,170,17.966666666666672,27.2,21.9,False
2016-06-21,-5.869737936364999,7630,962,218,22.03333333333333,31.133333333333336,26.35,False
2016-06-22,-4.2319042331971835,7323,1035,207,19.6,31.1,26.1,False
2016-06-23,-3.0627654039138577,7309,1009,210,20.4,28.133333333333336,24.3,False
2016-06-24,-0.6665269493432788,7021,1408,209,19.8,29.23333333333333,23.95,False
2016-06-27,-5.252786281524294,7393,904,202,19.633333333333333,28.133333333333336,23.6,True
2016-06-28,-1.066320934842338,7557,861,211,20.733333333333334,24.8,22.55,True
2016-06-29,-0.8174045336941731,8070,1011,274,20.53333333333333,30.200000000000006,24.8,True
2016-06-30,-1.612526459525185,6937,1194,234,20.53333333333333,29.8,25.450000000000006,False
2016-07-01,5.223989137856762,6362,890,221,20.0,26.66666666666667,24.1,True
2016-07-05,-14.115922033034195,7627,1213,212,21.133333333333336,31.3,24.85,True
2016-07-06,-4.821061450933853,7340,884,220,23.7,33.166666666666664,28.8,False
2016-07-07,1.6120878852063072,7081,730,165,24.266666666666666,32.23333333333333,27.85,True
2016-07-08,-3.8585954963272404,6343,708,165,20.0,30.2,25.9,True
2016-07-11,-2.9501281205062635,7581,1010,209,19.433333333333334,27.766666666666666,23.35,False
2016-07-12,1.7580350933780269,7336,983,210,20.2,27.8,23.75,False
2016-07-13,-0.775031094140445,7130,841,214,21.866666666666664,29.066666666666666,24.700000000000006,False
2016-07-14,-0.5328914950335957,7251,759,188,23.33333333333333,31.1,26.25,True
2016-07-15,-3.75912434964232,7299,1078,220,26.3,32.56666666666667,29.450000000000006,False
2016-07-18,-1.1082936604065026,7905,751,194,23.7,34.266666666666666,28.5,True
2016-07-19,1.6346337610090984,7750,817,202,23.5,29.23333333333333,26.6,False
2016-07-20,17.27425509897381,6968,899,186,20.566666666666666,28.66666666666667,25.05,False
2016-07-21,23.667636188879385,7101,906,176,22.23333333333333,31.46666666666667,26.05,False
2016-07-22,22.317343476581925,6917,1018,204,23.5,34.43333333333333,27.95,False
2016-07-25,-47.93109940263156,8041,524,155,23.7,32.96666666666667,27.4,True
2016-07-26,-11.119103246410274,8025,715,235,23.13333333333333,33.333333333333336,27.6,False
2016-07-27,5.918515594901607,7015,674,205,24.066666666666666,32.76666666666666,28.5,False
2016-07-28,-14.97084684291292,7069,675,214,24.266666666666666,33.5,27.950000000000006,False
2016-07-29,-15.799170691553002,6858,856,143,21.133333333333333,29.6,25.35,True
2016-08-01,80.31291134936016,7478,801,203,21.133333333333333,26.33333333333333,23.25,False
2016-08-02,-54.38119782475974,7367,906,244,20.366666666666667,25.933333333333334,23.3,False
2016-08-03,-9.704113875333974,7142,1050,239,18.9,26.866666666666664,22.85,False
2016-08-04,-7.047180885011527,6772,955,218,19.433333333333334,27.6,23.3,False
2016-08-05,22.61317385671856,6637,1230,214,20.933333333333334,28.5,24.3,False
2016-08-08,-2.9704182079198063,7229,842,226,22.8,29.83333333333333,26.8,False
2016-08-09,-18.700575726600963,7141,800,252,22.43333333333333,30.766666666666666,26.4,False
2016-08-10,-22.649536054290362,6599,633,236,23.866666666666664,30.2,26.7,True
2016-08-11,-11.37152260598157,6913,704,208,24.83333333333333,34.06666666666667,29.2,True
2016-08-12,-1.898707157015508,6843,868,218,24.066666666666666,34.266666666666666,29.35,True
2016-08-15,0.6593418356410439,7728,647,114,25.4,32.76666666666666,28.95,False
2016-08-16,-1.7279393041745834,7120,565,202,25.4,31.33333333333333,28.55,True
2016-08-17,-4.161277316768576,7085,632,235,25.366666666666664,30.0,27.95,True
2016-08-18,2.223615394645094,6840,737,259,23.13333333333333,29.96666666666667,26.5,True
2016-08-19,-2.3346565630204448,6549,983,215,24.23333333333333,31.133333333333336,27.0,True
2016-08-22,-5.403571668684549,7151,799,220,19.8,26.46666666666667,24.3,False
2016-08-23,-0.4100973749813193,6979,946,247,17.766666666666666,27.600000000000005,22.7,False
2016-08-24,33.606689109220525,6555,870,250,20.366666666666667,30.73333333333333,24.8,False
2016-08-25,2.8943797784708067,6551,860,255,21.5,29.066666666666666,25.05,True
2016-08-26,-14.552330328349626,5776,976,196,23.9,32.766666666666666,27.95,False
2016-08-29,-12.153245664709717,7231,1008,225,23.5,33.333333333333336,27.450000000000006,False
2016-08-30,-4.426090428987153,6884,890,215,21.5,29.266666666666666,25.6,False
2016-08-31,-5.617855337260806,6891,709,232,23.5,31.100000000000005,26.05,False
2016-09-01,5.894442998163441,6333,742,197,21.700000000000006,26.3,24.65,True
2016-09-02,-3.404128740710576,6210,1215,189,19.433333333333334,27.4,23.35,False
2016-09-06,0.34654860380220504,7144,803,217,21.66666666666667,26.7,25.0,True
2016-09-07,-4.051158924896527,6921,859,221,21.66666666666667,29.8,24.65,True
2016-09-08,0.477747941131355,7311,949,221,21.866666666666664,30.2,25.450000000000006,False
2016-09-09,-6.73980237380033,6924,1082,258,24.633333333333336,33.166666666666664,29.200000000000006,True
2016-09-12,3.533116791625844,7049,974,210,16.7,25.4,21.55,False
2016-09-13,-7.838467241624926,6997,936,231,18.33333333333333,27.23333333333333,22.0,False
2016-09-14,-6.6170732402088115,6804,815,223,20.166666666666668,31.466666666666665,24.55,True
2016-09-15,-7.372557473434397,7088,1035,186,16.666666666666668,23.7,21.0,False
2016-09-16,-0.5247069604394596,6591,1296,182,15.733333333333334,23.33333333333333,19.55,False
2016-09-19,-13.567593469050937,5821,694,118,21.3,24.23333333333333,23.3,True
2016-09-20,7.8170130605741415,7325,1295,194,20.766666666666673,28.16666666666667,23.35,False
2016-09-21,13.646853904401468,7607,1395,232,20.366666666666664,29.23333333333333,24.1,False
